URI,count
http://www.drugbank.ca/drugs/,803
http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugbank/,928
http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/,36580
http://www4.wiwiss.fu-berlin.de/drugbank/vocab/resource/class/,806
