URI,count
http://purl.org/allie/id/longform/,13203107
http://purl.org/allie/id/pair/,24102192
http://purl.org/allie/id/shortform/,44667908
http://purl.org/allie/ontology/,11
http://purl.org/allie/ontology/201108#,27614596
