URI,count
http://lod.ac/bdls/,1
http://lod.ac/bdls/provenance/,204
http://lod.ac/bdls/publisher/,124
http://lod.ac/bdls/source/,408
http://lod.ac/bdls/species,6058490
http://lod.ac/bdls/species/,27221
http://lod.ac/bdls/term,1845645
http://lod.ac/bdls/term/,22346
http://lod.ac/ns/species#,483224
http://lod.ac/ns/term#,129558
http://lod.ac/species,837210
