URI,count,type
http://eagle-i.iths.org/i/,4163,subject
http://eagle-i.org/ont/app/1.0/,214,subject
http://eagle-i.org/ont/repo/1.0/,869,subject
http://purl.obolibrary.org/obo/,1152,subject
http://vivoweb.org/ontology/core#,166,subject
http://xmlns.com/foaf/0.1/,132,subject
http://eagle-i.iths.org/i/,1349,object
http://eagle-i.org/ont/repo/1.0/,301,object
http://purl.obolibrary.org/obo/,263,object
http://vivoweb.org/ontology/core#,166,object
http://xmlns.com/foaf/0.1/,132,object
