"URI","count","type"
"http://bu.schule.at/","2","object"
"http://businessassurance.com/tag/food-safety-blog/","2","object"
"http://ca.ecoport.org/","2","object"
"http://cares.missouri.edu/","2","object"
"http://carpe.umd.edu/","2","object"
"http://cascade.projectcoordinator.net/projectweb/portalproject/","2","object"
"http://casfs.ucsc.edu/education/instruction/esa/","2","object"
"http://casfs.ucsc.edu/education/instruction/tdm/","2","object"
"http://casfs.ucsc.edu/education/instruction/tofg/","2","object"
"http://casfs.ucsc.edu/publications/cultivar/","2","object"
"http://cc.oulu.fi/~genetwww/treesnips/","2","object"
"http://ccdl.libraries.claremont.edu/","2","object"
"http://ceal.warnercnr.colostate.edu/","2","object"
"http://centres.exeter.ac.uk/crpr/","2","object"
"http://cerealchemistry.aaccnet.org/","2","object"
"http://cfs.nrcan.gc.ca/glossary/","2","object"
"http://chge.med.harvard.edu/programs/policy/briefings/organicfarming/documents/","2","object"
"http://chla.library.cornell.edu/","2","object"
"http://cifmc.foodsci.purdue.edu/","2","object"
"http://cigr-ejournal.tamu.edu/","2","object"
"http://cipm.ncsu.edu/","2","object"
"http://cipm.ncsu.edu/agVL/","2","object"
"http://cipm.ncsu.edu/ent/SSDW/","2","object"
"http://cipm.ncsu.edu/ent/Southern_Region/RIPM/","2","object"
"http://cipm.ncsu.edu/ent/biocontrol/","2","object"
"http://climate.gi.alaska.edu/","2","object"
"http://cmis.carlisle.gov.uk/CMISWebPublic/","2","object"
"http://collections.europarchive.org/tna/20080305115859/http://www.defra.gov.uk/science/documents/","2","object"
"http://collections.europarchive.org/tna/20080726154834/http://www.defra.gov.uk/environment/chemicals/hormone/pdf/","2","object"
"http://confolio.virtuelleschule.bmukk.gv.at/scam/1/resource/","12","object"
"http://confolio.vm.grnet.gr/scam/2/resource/","38","object"
"http://confolio.vm.grnet.gr/scam/6/resource/","96","object"
"http://connect.ea.gr/georgas_vine/","2","object"
"http://connect.ea.gr/planting_ea/","2","object"
"http://cottondb.org/","2","object"
"http://creet.open.ac.uk/projects/language-of-food-politics/documents/","2","object"
"http://crfg.org/pubs/ff/","2","object"
"http://cris.csrees.usda.gov/","2","object"
"http://crojfe.sumfak.hr/","2","object"
"http://crop.scijournals.org/","2","object"
"http://cropandsoil.oregonstate.edu/","2","object"
"http://croptechnology.unl.edu/","2","object"
"http://cropview.ifas.ufl.edu/Modules/Greenhouse%20Game/","2","object"
"http://cropview.ifas.ufl.edu/Modules/Module01/","2","object"
"http://cropview.ifas.ufl.edu/Modules/Module02/","2","object"
"http://cropview.ifas.ufl.edu/Modules/Module03/","2","object"
"http://cropview.ifas.ufl.edu/Modules/Module04/","2","object"
"http://cropview.ifas.ufl.edu/Modules/Module05/","2","object"
"http://cru.cahe.wsu.edu/CEPublications/eb1915/","2","object"
"http://csanr.wsu.edu/","2","object"
"http://csml.ifas.ufl.edu/","2","object"
"http://cstaf.ifas.ufl.edu/","2","object"
"http://daac.ornl.gov/BOREAS/","2","object"
"http://data.kew.org/sid/","2","object"
"http://dbpedia.org/resource/","11906","object"
"http://ddc.hampshire.edu/simforest/","2","object"
"http://decay.tfrec.wsu.edu/","2","object"
"http://defrafarmingandfoodscience.csl.gov.uk/","2","object"
"http://defrafarmingandfoodscience.csl.gov.uk/0/","2","object"
"http://dendrome.ucdavis.edu/","2","object"
"http://depts.washington.edu/meam/","2","object"
"http://depts.washington.edu/wrccrf/","2","object"
"http://dg.cs.washington.edu/ObjectStore/2/Z/_/B/BV_7BPMG2FR_8Q4_%231_DATA/","2","object"
"http://dg.cs.washington.edu/ObjectStore/9/O/W/F/P31_QI67_0BU6E47%231_DATA/","2","object"
"http://dg.cs.washington.edu/ObjectStore/A/J/S/J/PRZIRCESJNSL_BCJ%231_DATA/","2","object"
"http://dg.cs.washington.edu/ObjectStore/B/R/V/D/JTG28RU8Y1TDEEKY%231_DATA/","2","object"
"http://dg.cs.washington.edu/ObjectStore/D/X/R/V/2QYFII7JWB098CUV%231_DATA/","2","object"
"http://dg.cs.washington.edu/ObjectStore/E/F/C/R/RBRINYLJM49INH9T%231_DATA/","2","object"
"http://dg.cs.washington.edu/ObjectStore/F/T/7/1/OSK4NZOFDVLAITMV%231_DATA/","2","object"
"http://dg.cs.washington.edu/ObjectStore/I/9/3/S/KLLPHNJV0_XLN3R_%231_DATA/","2","object"
"http://dg.cs.washington.edu/ObjectStore/R/D/M/W/PKT3XL_PW6QPXD8_%231_DATA/","2","object"
"http://dialnet.unirioja.es/servlet/","2","object"
"http://digitalgreen.org/aboutus/","2","object"
"http://digitalgreen.org/analytics/","2","object"
"http://disaster.ifas.ufl.edu/","2","object"
"http://dsp-psd.pwgsc.gc.ca/Collection/","2","object"
"http://eap.mcgill.ca/","2","object"
"http://earthobservatory.nasa.gov/Features/Deforestation/","2","object"
"http://earthscan.publisher.ingentaconnect.com/content/earthscan/ijas/2005/00000002/00000003/","2","object"
"http://earthsoils.calpoly.edu/","2","object"
"http://earthtrends.wri.org/","2","object"
"http://ec.europa.eu/agriculture/","173","object"
"http://ec.europa.eu/cfca/","2","object"
"http://ec.europa.eu/dgs/fisheries/","2","object"
"http://ec.europa.eu/dgs/health_consumer/library/pub/","2","object"
"http://ec.europa.eu/dgs/jrc/downloads/","2","object"
"http://ec.europa.eu/environment/agriculture/pdf/","4","object"
"http://ec.europa.eu/environment/forests/","4","object"
"http://ec.europa.eu/environment/forests/pdf/","2","object"
"http://ec.europa.eu/environment/greenweek/","2","object"
"http://ec.europa.eu/environment/waste/compost/pdf/","2","object"
"http://ec.europa.eu/environment/waste/sludge/pdf/","2","object"
"http://ec.europa.eu/environment/water/","2","object"
"http://ec.europa.eu/environment/water/marine/pdf/","2","object"
"http://ec.europa.eu/environment/wssd/","2","object"
"http://ec.europa.eu/fisheries/","4","object"
"http://ec.europa.eu/food/","2","object"
"http://ec.europa.eu/food/committees/regulatory/","2","object"
"http://ec.europa.eu/food/food/chemicalsafety/","2","object"
"http://ec.europa.eu/food/food/chemicalsafety/contaminants/","4","object"
"http://ec.europa.eu/food/food/labellingnutrition/foodlabelling/","2","object"
"http://ec.europa.eu/food/food/rapidalert/","2","object"
"http://ec.europa.eu/food/fs/afs/","2","object"
"http://ec.europa.eu/food/fs/bse/","2","object"
"http://ec.europa.eu/food/fs/sc/oldcomm4/","2","object"
"http://ec.europa.eu/food/fs/sc/scah/","6","object"
"http://ec.europa.eu/food/fs/sc/scf/","2","object"
"http://ec.europa.eu/food/fs/sc/scv/","2","object"
"http://ec.europa.eu/food/fs/sfp/","2","object"
"http://ec.europa.eu/food/plant/protection/resources/","2","object"
"http://ec.europa.eu/publications/booklets/move/20/","2","object"
"http://ec.europa.eu/research/agriculture/","2","object"
"http://ec.europa.eu/research/agriculture/pdf/","4","object"
"http://ec.europa.eu/research/agriculture/scar/","2","object"
"http://ec.europa.eu/research/energy/pdf/","2","object"
"http://ec.europa.eu/research/leaflets/food_safety/","2","object"
"http://ecocrop.fao.org/","2","object"
"http://ecolearnit.ifas.ufl.edu/","2","object"
"http://econ.worldbank.org/WBSITE/EXTERNAL/EXTDEC/EXTRESEARCH/EXTWDRS/EXTWDR2008/","2","object"
"http://ecoport.org/","2","object"
"http://edina.ac.uk/cab/","2","object"
"http://edis.ifas.ufl.edu/","48","object"
"http://edis.ifas.ufl.edu/pdffiles/IN/","2","object"
"http://effis.jrc.it/","2","object"
"http://elhuertopasoapaso.blogspot.com/","3","object"
"http://en.wikipedia.org/wiki/","2","object"
"http://englishwineproducers.com/","2","object"
"http://engwww.sik.se/","2","object"
"http://enquire.hertscc.gov.uk/cms/wccf/","2","object"
"http://entnemdept.ifas.ufl.edu/creatures/","2","object"
"http://entweb.clemson.edu/pesticid/","2","object"
"http://envfor.nic.in/","2","object"
"http://envfor.nic.in/icfre/","2","object"
"http://environment.yale.edu/gregoire/downloads/sampling/","2","object"
"http://environment.yale.edu/magazine/","2","object"
"http://environment.yale.edu/people/268-Timothy-G.-Gregoire/post-3772/","2","object"
"http://epp.eurostat.ec.europa.eu/cache/ITY_OFFPUB/KS-51-05-473/EN/","2","object"
"http://epp.eurostat.ec.europa.eu/cache/ITY_OFFPUB/KS-SF-08-074/EN/","2","object"
"http://epsilon.slu.se/","2","object"
"http://erec.ifas.ufl.edu/","2","object"
"http://ergodd.zoo.ox.ac.uk/livatl2/","2","object"
"http://ers.usda.gov/Amberwaves/","2","object"
"http://escholarship.org/uc/item/","2","object"
"http://esis.sc.egov.usda.gov/","2","object"
"http://ethesis.helsinki.fi/julkaisut/maa/elint/vk/immonen/","2","object"
"http://ethesis.helsinki.fi/julkaisut/maa/elint/vk/kahkonen/","2","object"
"http://ethesis.helsinki.fi/julkaisut/maa/kastu/vk/suojala/","2","object"
"http://ethesis.helsinki.fi/julkaisut/maa/limno/vk/hudd/","2","object"
"http://ethesis.helsinki.fi/julkaisut/maa/mekol/vk/linkosalo/","2","object"
"http://ethesis.helsinki.fi/julkaisut/maa/mekol/vk/nissinen/","2","object"
"http://ethesis.helsinki.fi/julkaisut/maa/mekol/vk/pietikainen/","2","object"
"http://ethesis.helsinki.fi/julkaisut/maa/sbiol/vk/linden/","2","object"
"http://ethesis.helsinki.fi/julkaisut/maa/sbiol/vk/saijonkari-pahkala/","2","object"
"http://ethesis.helsinki.fi/julkaisut/maa/sbiol/vk/yu/","2","object"
"http://ethesis.helsinki.fi/julkaisut/maa/talou/vk/hellstrom/","2","object"
"http://ethesis.helsinki.fi/julkaisut/maa/talou/vk/sonkkila/","2","object"
"http://etraining.esofarmers.org/","2","object"
"http://eur-lex.europa.eu/en/legis/latest/","2","object"
"http://europa.eu/legislation_summaries/agriculture/","2","object"
"http://europa.eu/legislation_summaries/food_safety/","2","object"
"http://europa.eu/legislation_summaries/maritime_affairs_and_fisheries/","2","object"
"http://europa.eu/pol/fish/","2","object"
"http://europa.eu/scadplus/leg/en/","2","object"
"http://europe.ilsi.org/","2","object"
"http://eusoils.jrc.ec.europa.eu/","2","object"
"http://eusoils.jrc.ec.europa.eu/library/themes/compaction/","2","object"
"http://eusoils.jrc.it/esdb_archive/EuDASM/","2","object"
"http://eusoils.jrc.it/projects/soil_atlas/","2","object"
"http://evitar.sauropol.com/","2","object"
"http://extension.oregonstate.edu/catalog/pdf/EM/","2","object"
"http://extension.unh.edu/","2","object"
"http://extension.usu.edu/aitc/lessons/pdf/","24","object"
"http://extension.usu.edu/aitc/teachers/pdf/flp/","2","object"
"http://extension.usu.edu/aitc/teachers/pdf/news/","6","object"
"http://extoxnet.orst.edu/","2","object"
"http://faculty.ucr.edu/~legneref/","2","object"
"http://faostat.fao.org/","2","object"
"http://faostat.fao.org/site/626/","2","object"
"http://fia.fs.fed.us/library/briefings-summaries-overviews/docs/","2","object"
"http://fiatools.fs.fed.us/fido/","2","object"
"http://files.earthday.net/footprint/","4","object"
"http://fis.com/","2","object"
"http://fishbull.noaa.gov/","2","object"
"http://fishnutrition.uoguelph.ca/","2","object"
"http://flash.lakeheadu.ca/~fluckai/","2","object"
"http://flash.lakeheadu.ca/~repulkki/","2","object"
"http://flrec.ifas.ufl.edu/","2","object"
"http://foodallergens.ifr.ac.uk/","2","object"
"http://foodnet.fic.ca/","2","object"
"http://foodprotein.tamu.edu/","2","object"
"http://foodqualityschemes.jrc.es/en/","2","object"
"http://foodsafety.unl.edu/haccp/start/","2","object"
"http://foodsafety.wisc.edu/cider/","2","object"
"http://forages.oregonstate.edu/","2","object"
"http://forest.mtu.edu/","2","object"
"http://forestbioproductslessons.org/sites/default/files/","4","object"
"http://forestpolicy.net/","2","object"
"http://forestportal.efi.int/","2","object"
"http://forestry.berkeley.edu/","2","object"
"http://forestry.krc.karelia.ru/","2","object"
"http://forestry.lib.umn.edu/","2","object"
"http://forestry.lib.umn.edu/bib/","6","object"
"http://forestry.oregonstate.edu/","2","object"
"http://forestry.oxfordjournals.org/","2","object"
"http://forestryindex.net/","2","object"
"http://forests.org/","2","object"
"http://forests.org/shared/news/","2","object"
"http://foris.fao.org/valuation/search/","2","object"
"http://forsys.cfr.washington.edu/","2","object"
"http://fotoservice.lebensministerium.at/imagecatalogue/imageview/","558","object"
"http://freespace.virgin.net/a.wood/","2","object"
"http://fresc.usgs.gov/","2","object"
"http://fruitnvegipm.ifas.ufl.edu/","2","object"
"http://fsinfo.fs.fed.us/cgi-bin/gw/","2","object"
"http://fsrio.nal.usda.gov/","2","object"
"http://ftbc.job.affrc.go.jp/html/english/","2","object"
"http://ftp.jrc.es/EURdoc/","2","object"
